127.0.0.1 - - [29/Sep/2020:08:49:36 +0900] "GET / HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/images/common/icon/icon-article-tit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60891
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/fonts/LGSmHaL.eot? HTTP/1.1" 200 3703432
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/fonts/LGSmHaR.eot? HTTP/1.1" 200 3655764
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/fonts/LGSmHaSB.eot? HTTP/1.1" 200 3452588
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31693
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929.png HTTP/1.1" 404 1169
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/defaultimg_268x17220200929.png HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/images/temp/@img-temp-detail.png HTTP/1.1" 200 54905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:05 +0900] "GET /resource/images/common/contents/defaultimg_378x260.png HTTP/1.1" 200 12316
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:06 +0900] "GET /resource/fonts/fa-regular-400.eot? HTTP/1.1" 200 34390
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:06 +0900] "GET /resource/fonts/fa-solid-900.eot? HTTP/1.1" 200 204866
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:34:06 +0900] "GET /resource/images/common/icon/icon-article-tit.png HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/fonts.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/base.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929.png HTTP/1.1" 404 1169
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/defaultimg_268x17220200929.png HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/images/temp/@img-temp-detail.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/LGSmHaL.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/LGSmHaR.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/LGSmHaSB.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/images/common/contents/defaultimg_378x260.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/fa-regular-400.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/fa-solid-900.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/images/common/icon/icon-article-tit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60891
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/LGSmHaL.eot? HTTP/1.1" 200 3703432
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/LGSmHaR.eot? HTTP/1.1" 200 3655764
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:31 +0900] "GET /resource/fonts/LGSmHaSB.eot? HTTP/1.1" 200 3452588
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31693
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929.png HTTP/1.1" 404 1169
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/defaultimg_268x17220200929.png HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/images/temp/@img-temp-detail.png HTTP/1.1" 200 54905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/images/common/contents/defaultimg_378x260.png HTTP/1.1" 200 12316
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/fonts/fa-regular-400.eot? HTTP/1.1" 200 34390
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:32 +0900] "GET /resource/fonts/fa-solid-900.eot? HTTP/1.1" 200 204866
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:33 +0900] "GET /resource/images/common/icon/icon-article-tit.png HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /contents/registrationList.do?menuId=AD030700 HTTP/1.1" 200 20946
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Registration_378x26020200928.png HTTP/1.1" 404 1143
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/images/temp/@img-temp-detail.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/fonts.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/base.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/fonts/LGSmHaL.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/fonts/LGSmHaR.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/fonts/LGSmHaSB.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/images/common/contents/defaultimg_378x260.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /contents/registrationList.do?menuId=AD030700 HTTP/1.1" 200 20946
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60891
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/fonts/LGSmHaL.eot? HTTP/1.1" 200 3703432
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/fonts/LGSmHaR.eot? HTTP/1.1" 200 3655764
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:34 +0900] "GET /resource/fonts/LGSmHaSB.eot? HTTP/1.1" 200 3452588
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31693
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Registration_378x26020200928.png HTTP/1.1" 404 1143
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /resource/images/temp/@img-temp-detail.png HTTP/1.1" 200 54905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:36 +0900] "GET /resource/images/common/contents/defaultimg_378x260.png HTTP/1.1" 200 12316
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:37 +0900] "GET /resource/images/common/icon/icon-article-tit.png HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:39 +0900] "GET /resource/fonts/fa-regular-400.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:39 +0900] "GET /resource/fonts/fa-solid-900.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:41 +0900] "POST /contents/registrationEdit.do HTTP/1.1" 200 12672
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:41 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:17:35:41 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 304 -
